url,response,score
https://www.oann.com/canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates/?utm_source=rss&utm_medium=rss&utm_campaign=canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates,"{'col3': ['https://www.oann.com/canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates/?utm_source=rss&utm_medium=rss&utm_campaign=canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates'], 'col2': {'abc': 'https://www.oann.com/canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates/?utm_source=rss&utm_medium=rss&utm_campaign=canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates', 'cde': 'https://www.oann.com/canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates/?utm_source=rss&utm_medium=rss&utm_campaign=canadians-gather-in-front-of-parliament-to-protest-vaccine-mask-mandates'}}",
https://www.oann.com/10-injured-after-bridge-collapses-in-pittsburgh/?utm_source=rss&utm_medium=rss&utm_campaign=10-injured-after-bridge-collapses-in-pittsburgh,"{'col3': ['https://www.oann.com/10-injured-after-bridge-collapses-in-pittsburgh/?utm_source=rss&utm_medium=rss&utm_campaign=10-injured-after-bridge-collapses-in-pittsburgh'], 'col2': {'abc': 'https://www.oann.com/10-injured-after-bridge-collapses-in-pittsburgh/?utm_source=rss&utm_medium=rss&utm_campaign=10-injured-after-bridge-collapses-in-pittsburgh', 'cde': 'https://www.oann.com/10-injured-after-bridge-collapses-in-pittsburgh/?utm_source=rss&utm_medium=rss&utm_campaign=10-injured-after-bridge-collapses-in-pittsburgh'}}",
https://www.oann.com/im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report/?utm_source=rss&utm_medium=rss&utm_campaign=im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report,"{'col3': ['https://www.oann.com/im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report/?utm_source=rss&utm_medium=rss&utm_campaign=im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report'], 'col2': {'abc': 'https://www.oann.com/im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report/?utm_source=rss&utm_medium=rss&utm_campaign=im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report', 'cde': 'https://www.oann.com/im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report/?utm_source=rss&utm_medium=rss&utm_campaign=im-sorry-and-ill-fix-it-says-uks-johnson-after-lockdown-party-report'}}",
https://www.commondreams.org/news/2022/01/30/anti-war-coalition-demands-biden-prioritize-bbb-over-ukraine-conflict,"{'col3': ['https://www.commondreams.org/news/2022/01/30/anti-war-coalition-demands-biden-prioritize-bbb-over-ukraine-conflict'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/30/anti-war-coalition-demands-biden-prioritize-bbb-over-ukraine-conflict', 'cde': 'https://www.commondreams.org/news/2022/01/30/anti-war-coalition-demands-biden-prioritize-bbb-over-ukraine-conflict'}}",
https://www.commondreams.org/news/2022/01/28/egregious-pennsylvania-court-strikes-down-mail-voting-law,"{'col3': ['https://www.commondreams.org/news/2022/01/28/egregious-pennsylvania-court-strikes-down-mail-voting-law'], 'col2': {'abc': 'https://www.commondreams.org/news/2022/01/28/egregious-pennsylvania-court-strikes-down-mail-voting-law', 'cde': 'https://www.commondreams.org/news/2022/01/28/egregious-pennsylvania-court-strikes-down-mail-voting-law'}}",
https://www.oann.com/sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill/?utm_source=rss&utm_medium=rss&utm_campaign=sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill,"{'col3': ['https://www.oann.com/sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill/?utm_source=rss&utm_medium=rss&utm_campaign=sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill'], 'col2': {'abc': 'https://www.oann.com/sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill/?utm_source=rss&utm_medium=rss&utm_campaign=sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill', 'cde': 'https://www.oann.com/sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill/?utm_source=rss&utm_medium=rss&utm_campaign=sen-menendez-were-on-1-yard-line-for-russian-sanctions-bill'}}",
https://www.foxnews.com/us/missing-harmony-montgomery-new-hampshire-gov-sununu-investigation,"{'col3': ['https://www.foxnews.com/us/missing-harmony-montgomery-new-hampshire-gov-sununu-investigation'], 'col2': {'abc': 'https://www.foxnews.com/us/missing-harmony-montgomery-new-hampshire-gov-sununu-investigation', 'cde': 'https://www.foxnews.com/us/missing-harmony-montgomery-new-hampshire-gov-sununu-investigation'}}",
https://www.foxnews.com/sports/tom-brady-hall-of-fame-careers-eligible-enshrinement,"{'col3': ['https://www.foxnews.com/sports/tom-brady-hall-of-fame-careers-eligible-enshrinement'], 'col2': {'abc': 'https://www.foxnews.com/sports/tom-brady-hall-of-fame-careers-eligible-enshrinement', 'cde': 'https://www.foxnews.com/sports/tom-brady-hall-of-fame-careers-eligible-enshrinement'}}",
https://www.reuters.com/world/americas/brazil-military-no-obstacle-third-lula-term-say-ex-generals-analysts-2022-02-01/,"{'col3': ['https://www.reuters.com/world/americas/brazil-military-no-obstacle-third-lula-term-say-ex-generals-analysts-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/americas/brazil-military-no-obstacle-third-lula-term-say-ex-generals-analysts-2022-02-01/', 'cde': 'https://www.reuters.com/world/americas/brazil-military-no-obstacle-third-lula-term-say-ex-generals-analysts-2022-02-01/'}}",
https://www.reuters.com/world/europe/court-rejects-mass-killer-breiviks-parole-application-2022-02-01/,"{'col3': ['https://www.reuters.com/world/europe/court-rejects-mass-killer-breiviks-parole-application-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/europe/court-rejects-mass-killer-breiviks-parole-application-2022-02-01/', 'cde': 'https://www.reuters.com/world/europe/court-rejects-mass-killer-breiviks-parole-application-2022-02-01/'}}",
https://www.reuters.com/markets/asia/argentinas-fernandez-set-china-russia-tour-after-imf-accord-2022-02-01/,"{'col3': ['https://www.reuters.com/markets/asia/argentinas-fernandez-set-china-russia-tour-after-imf-accord-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/markets/asia/argentinas-fernandez-set-china-russia-tour-after-imf-accord-2022-02-01/', 'cde': 'https://www.reuters.com/markets/asia/argentinas-fernandez-set-china-russia-tour-after-imf-accord-2022-02-01/'}}",
https://www.reuters.com/world/africa/us-prepared-impose-additional-costs-sudans-military-if-violence-continues-2022-02-01/,"{'col3': ['https://www.reuters.com/world/africa/us-prepared-impose-additional-costs-sudans-military-if-violence-continues-2022-02-01/'], 'col2': {'abc': 'https://www.reuters.com/world/africa/us-prepared-impose-additional-costs-sudans-military-if-violence-continues-2022-02-01/', 'cde': 'https://www.reuters.com/world/africa/us-prepared-impose-additional-costs-sudans-military-if-violence-continues-2022-02-01/'}}",
